id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,days_outbreak,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population
1588,Cyprus,2020-02-28,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,43,1170125
1589,Cyprus,2020-02-29,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,50,43,1170125
1590,Cyprus,2020-03-01,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,48,43,1170125
1591,Cyprus,2020-03-02,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,43,1170125
1592,Cyprus,2020-03-03,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,43,1170125
1593,Cyprus,2020-03-04,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,43,1170125
1594,Cyprus,2020-03-05,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,43,1170125
1595,Cyprus,2020-03-06,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,43,1170125
1596,Cyprus,2020-03-07,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,64,43,1170125
1597,Cyprus,2020-03-08,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,72,43,1170125
1598,Cyprus,2020-03-09,2,0,0,2,35.1264,33.4299,CYP,2020-03-09,0,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,43,1170125
1599,Cyprus,2020-03-10,3,0,0,3,35.1264,33.4299,CYP,2020-03-09,1,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,43,1170125
1600,Cyprus,2020-03-11,6,0,0,6,35.1264,33.4299,CYP,2020-03-09,2,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,43,1170125
1601,Czechia,2020-01-22,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,52,10561633
1602,Czechia,2020-01-23,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,52,10561633
1603,Czechia,2020-01-24,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,52,10561633
1604,Czechia,2020-01-25,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,52,10561633
1605,Czechia,2020-01-26,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,20,52,10561633
1606,Czechia,2020-01-27,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,52,10561633
1607,Czechia,2020-01-28,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,52,10561633
1608,Czechia,2020-01-29,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,52,10561633
1609,Czechia,2020-01-30,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,52,10561633
1610,Czechia,2020-01-31,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,52,10561633
1611,Czechia,2020-02-01,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,22,52,10561633
1612,Czechia,2020-02-02,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,52,10561633
1613,Czechia,2020-02-03,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,52,10561633
1614,Czechia,2020-02-04,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,52,10561633
1615,Czechia,2020-02-05,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,52,10561633
1616,Czechia,2020-02-06,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,52,10561633
1617,Czechia,2020-02-07,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,52,10561633
1618,Czechia,2020-02-08,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,14,52,10561633
1619,Czechia,2020-02-09,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,12,52,10561633
1620,Czechia,2020-02-10,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,52,10561633
1621,Czechia,2020-02-11,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,52,10561633
1622,Czechia,2020-02-12,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,52,10561633
1623,Czechia,2020-02-13,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,52,10561633
1624,Czechia,2020-02-14,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,52,10561633
1625,Czechia,2020-02-15,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,52,10561633
1626,Czechia,2020-02-16,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,52,10561633
1627,Czechia,2020-02-17,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,52,10561633
1628,Czechia,2020-02-18,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,52,10561633
1629,Czechia,2020-02-19,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,52,10561633
1630,Czechia,2020-02-20,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,52,10561633
1631,Czechia,2020-02-21,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,52,10561633
1632,Czechia,2020-02-22,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,21,52,10561633
1633,Czechia,2020-02-23,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,32,52,10561633
1634,Czechia,2020-02-24,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,52,10561633
1635,Czechia,2020-02-25,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,52,10561633
1636,Czechia,2020-02-26,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,52,10561633
1637,Czechia,2020-02-27,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,52,10561633
1638,Czechia,2020-02-28,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,52,10561633
1639,Czechia,2020-02-29,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,50,52,10561633
1640,Czechia,2020-03-01,3,0,0,3,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,48,52,10561633
1641,Czechia,2020-03-02,3,0,0,3,49.8175,15.473,CZE,2020-03-01,1,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,52,10561633
1642,Czechia,2020-03-03,5,0,0,5,49.8175,15.473,CZE,2020-03-01,2,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,52,10561633
1643,Czechia,2020-03-04,8,0,0,8,49.8175,15.473,CZE,2020-03-01,3,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,52,10561633
1644,Czechia,2020-03-05,12,0,0,12,49.8175,15.473,CZE,2020-03-01,4,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,52,10561633
1645,Czechia,2020-03-06,18,0,0,18,49.8175,15.473,CZE,2020-03-01,5,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,52,10561633
1646,Czechia,2020-03-07,19,0,0,19,49.8175,15.473,CZE,2020-03-01,6,NA,NA,NA,NA,NA,NA,NA,64,52,10561633
1647,Czechia,2020-03-08,31,0,0,31,49.8175,15.473,CZE,2020-03-01,7,NA,NA,NA,NA,NA,NA,NA,72,52,10561633
1648,Czechia,2020-03-09,31,0,0,31,49.8175,15.473,CZE,2020-03-01,8,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,52,10561633
1649,Czechia,2020-03-10,41,0,0,41,49.8175,15.473,CZE,2020-03-01,9,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,52,10561633
1650,Czechia,2020-03-11,91,0,0,91,49.8175,15.473,CZE,2020-03-01,10,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,52,10561633
1651,Denmark,2020-01-22,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,70.4,5731118
1652,Denmark,2020-01-23,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,70.4,5731118
1653,Denmark,2020-01-24,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,70.4,5731118
1654,Denmark,2020-01-25,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,19,70.4,5731118
1655,Denmark,2020-01-26,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,20,70.4,5731118
1656,Denmark,2020-01-27,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,70.4,5731118
1657,Denmark,2020-01-28,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,70.4,5731118
1658,Denmark,2020-01-29,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,70.4,5731118
1659,Denmark,2020-01-30,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,70.4,5731118
1660,Denmark,2020-01-31,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,70.4,5731118
1661,Denmark,2020-02-01,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,22,70.4,5731118
1662,Denmark,2020-02-02,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,19,70.4,5731118
1663,Denmark,2020-02-03,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,70.4,5731118
1664,Denmark,2020-02-04,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,70.4,5731118
1665,Denmark,2020-02-05,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,70.4,5731118
1666,Denmark,2020-02-06,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,70.4,5731118
1667,Denmark,2020-02-07,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,70.4,5731118
1668,Denmark,2020-02-08,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,14,70.4,5731118
1669,Denmark,2020-02-09,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,12,70.4,5731118
1670,Denmark,2020-02-10,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,70.4,5731118
1671,Denmark,2020-02-11,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,70.4,5731118
1672,Denmark,2020-02-12,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,70.4,5731118
1673,Denmark,2020-02-13,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,70.4,5731118
1674,Denmark,2020-02-14,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,70.4,5731118
1675,Denmark,2020-02-15,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,9,70.4,5731118
1676,Denmark,2020-02-16,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,9,70.4,5731118
1677,Denmark,2020-02-17,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,70.4,5731118
1678,Denmark,2020-02-18,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,70.4,5731118
1679,Denmark,2020-02-19,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,70.4,5731118
1680,Denmark,2020-02-20,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,70.4,5731118
1681,Denmark,2020-02-21,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,70.4,5731118
1682,Denmark,2020-02-22,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,21,70.4,5731118
1683,Denmark,2020-02-23,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,32,70.4,5731118
1684,Denmark,2020-02-24,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,70.4,5731118
1685,Denmark,2020-02-25,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,70.4,5731118
1686,Denmark,2020-02-26,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,70.4,5731118
1687,Denmark,2020-02-27,1,0,0,1,59.07825,1.2949999999999995,DNK,2020-02-27,0,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,70.4,5731118
1688,Denmark,2020-02-28,1,0,0,1,59.07825,1.2949999999999995,DNK,2020-02-27,1,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,70.4,5731118
1689,Denmark,2020-02-29,3,0,0,3,59.07825,1.2949999999999995,DNK,2020-02-27,2,NA,NA,NA,NA,NA,NA,NA,50,70.4,5731118
1690,Denmark,2020-03-01,4,0,0,4,59.07825,1.2949999999999995,DNK,2020-02-27,3,NA,NA,NA,NA,NA,NA,NA,48,70.4,5731118
1691,Denmark,2020-03-02,4,0,0,4,59.07825,1.2949999999999995,DNK,2020-02-27,4,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,70.4,5731118
1692,Denmark,2020-03-03,6,0,0,6,59.07825,1.2949999999999995,DNK,2020-02-27,5,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,70.4,5731118
1693,Denmark,2020-03-04,11,0,0,11,59.07825,1.2949999999999995,DNK,2020-02-27,6,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,70.4,5731118
1694,Denmark,2020-03-05,11,0,0,11,59.07825,1.2949999999999995,DNK,2020-02-27,7,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,70.4,5731118
1695,Denmark,2020-03-06,24,0,1,23,59.07825,1.2949999999999995,DNK,2020-02-27,8,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,70.4,5731118
1696,Denmark,2020-03-07,24,0,1,23,59.07825,1.2949999999999995,DNK,2020-02-27,9,NA,NA,NA,NA,NA,NA,NA,64,70.4,5731118
1697,Denmark,2020-03-08,37,0,1,36,59.07825,1.2949999999999995,DNK,2020-02-27,10,NA,NA,NA,NA,NA,NA,NA,72,70.4,5731118
1698,Denmark,2020-03-09,92,0,1,91,59.07825,1.2949999999999995,DNK,2020-02-27,11,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,70.4,5731118
1699,Denmark,2020-03-10,264,0,1,263,59.07825,1.2949999999999995,DNK,2020-02-27,12,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,70.4,5731118
1700,Denmark,2020-03-11,444,0,1,443,59.07825,1.2949999999999995,DNK,2020-02-27,13,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,70.4,5731118
1701,Dominican Republic,2020-01-22,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,38.3,10648791
1702,Dominican Republic,2020-01-23,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,38.3,10648791
1703,Dominican Republic,2020-01-24,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,38.3,10648791
1704,Dominican Republic,2020-01-25,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,38.3,10648791
1705,Dominican Republic,2020-01-26,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,20,38.3,10648791
1706,Dominican Republic,2020-01-27,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,38.3,10648791
1707,Dominican Republic,2020-01-28,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,38.3,10648791
1708,Dominican Republic,2020-01-29,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,38.3,10648791
1709,Dominican Republic,2020-01-30,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,38.3,10648791
1710,Dominican Republic,2020-01-31,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,38.3,10648791
1711,Dominican Republic,2020-02-01,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,22,38.3,10648791
1712,Dominican Republic,2020-02-02,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,38.3,10648791
1713,Dominican Republic,2020-02-03,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,38.3,10648791
1714,Dominican Republic,2020-02-04,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,38.3,10648791
1715,Dominican Republic,2020-02-05,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,38.3,10648791
1716,Dominican Republic,2020-02-06,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,38.3,10648791
1717,Dominican Republic,2020-02-07,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,38.3,10648791
1718,Dominican Republic,2020-02-08,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,14,38.3,10648791
1719,Dominican Republic,2020-02-09,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,12,38.3,10648791
1720,Dominican Republic,2020-02-10,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,38.3,10648791
1721,Dominican Republic,2020-02-11,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,38.3,10648791
1722,Dominican Republic,2020-02-12,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,38.3,10648791
1723,Dominican Republic,2020-02-13,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,38.3,10648791
1724,Dominican Republic,2020-02-14,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,38.3,10648791
1725,Dominican Republic,2020-02-15,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,38.3,10648791
1726,Dominican Republic,2020-02-16,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,38.3,10648791
1727,Dominican Republic,2020-02-17,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,38.3,10648791
1728,Dominican Republic,2020-02-18,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,38.3,10648791
1729,Dominican Republic,2020-02-19,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,38.3,10648791
1730,Dominican Republic,2020-02-20,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,38.3,10648791
1731,Dominican Republic,2020-02-21,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,38.3,10648791
1732,Dominican Republic,2020-02-22,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,21,38.3,10648791
1733,Dominican Republic,2020-02-23,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,32,38.3,10648791
1734,Dominican Republic,2020-02-24,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,38.3,10648791
1735,Dominican Republic,2020-02-25,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,38.3,10648791
1736,Dominican Republic,2020-02-26,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,38.3,10648791
1737,Dominican Republic,2020-02-27,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,38.3,10648791
